CapIQ_Ticker,Pure_Ticker,CIK,Tag,Period,Value,Form,Filed_Date
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentFaceAmount,CY2024Q2I,1158850000,10-Q,2024-08-07
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentFaceAmount,CY2024Q3I,1111827000,10-Q,2024-11-06
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentFaceAmount,CY2024Q4I,1041093000,10-K,2026-02-24
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentFaceAmount,CY2025Q1I,1048260000,10-Q,2025-05-07
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentFaceAmount,CY2025Q2I,1181260000,10-Q,2025-08-05
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentFaceAmount,CY2025Q3I,1147436000,10-Q,2025-11-04
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentFaceAmount,CY2025Q4I,1154436000,10-Q,2026-05-05
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentFaceAmount,CY2026Q1I,1145443000,10-Q,2026-05-05
NYSE:SCM,SCM,0001551901,DebtInstrumentFaceAmount,CY2022Q3I,306000000,10-Q,2022-11-03
NYSE:SCM,SCM,0001551901,DebtInstrumentFaceAmount,CY2022Q4I,313600000,10-K,2023-02-28
NYSE:SCM,SCM,0001551901,DebtInstrumentFaceAmount,CY2023Q1I,313600000,10-Q,2023-05-09
NYSE:SCM,SCM,0001551901,DebtInstrumentFaceAmount,CY2023Q2I,313600000,10-Q,2023-08-09
NYSE:SCM,SCM,0001551901,DebtInstrumentFaceAmount,CY2023Q3I,325000000,10-Q,2023-11-07
NYSE:SCM,SCM,0001551901,DebtInstrumentFaceAmount,CY2023Q4I,325000000,10-K,2024-03-04
NYSE:SCM,SCM,0001551901,DebtInstrumentFaceAmount,CY2024Q1I,325000000,10-Q,2024-05-09
NYSE:SCM,SCM,0001551901,DebtInstrumentFaceAmount,CY2024Q2I,325000000,10-Q,2024-08-07
NYSE:SCM,SCM,0001551901,DebtInstrumentFaceAmount,CY2024Q3I,325000000,10-Q,2024-11-07
NYSE:SCM,SCM,0001551901,DebtInstrumentFaceAmount,CY2024Q4I,325000000,10-K,2025-03-04
NYSE:SCM,SCM,0001551901,DebtInstrumentFaceAmount,CY2025Q1I,308750000,10-Q,2025-05-12
NYSE:SCM,SCM,0001551901,DebtInstrumentFaceAmount,CY2025Q2I,308750000,10-Q,2025-08-06
NYSE:SCM,SCM,0001551901,DebtInstrumentFaceAmount,CY2025Q3I,299000000,10-Q,2025-11-10
NYSE:SCM,SCM,0001551901,DebtInstrumentFaceAmount,CY2025Q4I,299000000,10-K,2026-03-11
NYSE:SCM,SCM,0001551901,DebtInstrumentFaceAmount,CY2026Q1I,260000000,10-Q,2026-05-11
NYSE:TPVG,TPVG,0001580345,LineOfCreditFacilityMaximumBorrowingCapacity,CY2021Q4I,620000000,10-K,2023-03-01
NYSE:TPVG,TPVG,0001580345,LineOfCreditFacilityMaximumBorrowingCapacity,CY2022Q3I,745000000,10-Q,2022-11-02
NYSE:TPVG,TPVG,0001580345,LineOfCreditFacilityMaximumBorrowingCapacity,CY2022Q4I,745000000,10-K,2024-03-06
NYSE:TPVG,TPVG,0001580345,LineOfCreditFacilityMaximumBorrowingCapacity,CY2023Q1I,745000000,10-Q,2023-05-03
NYSE:TPVG,TPVG,0001580345,LineOfCreditFacilityMaximumBorrowingCapacity,CY2023Q2I,745000000,10-Q,2023-08-02
NYSE:TPVG,TPVG,0001580345,LineOfCreditFacilityMaximumBorrowingCapacity,CY2023Q3I,745000000,10-Q,2023-11-01
NYSE:TPVG,TPVG,0001580345,LineOfCreditFacilityMaximumBorrowingCapacity,CY2023Q4I,745000000,10-K,2025-03-05
NYSE:TPVG,TPVG,0001580345,LineOfCreditFacilityMaximumBorrowingCapacity,CY2024Q1I,745000000,10-Q,2024-05-01
NYSE:TPVG,TPVG,0001580345,LineOfCreditFacilityMaximumBorrowingCapacity,CY2024Q2I,745000000,10-Q,2024-08-07
NYSE:TPVG,TPVG,0001580345,LineOfCreditFacilityMaximumBorrowingCapacity,CY2024Q3I,695000000,10-Q,2024-11-06
NYSE:TPVG,TPVG,0001580345,LineOfCreditFacilityMaximumBorrowingCapacity,CY2024Q4I,695000000,10-K,2026-03-04
NYSE:TPVG,TPVG,0001580345,LineOfCreditFacilityMaximumBorrowingCapacity,CY2025Q1I,675000000,10-Q,2025-05-07
NYSE:TPVG,TPVG,0001580345,LineOfCreditFacilityMaximumBorrowingCapacity,CY2025Q2I,675000000,10-Q,2025-08-06
NYSE:TPVG,TPVG,0001580345,LineOfCreditFacilityMaximumBorrowingCapacity,CY2025Q3I,675000000,10-Q,2025-11-05
NYSE:TPVG,TPVG,0001580345,LineOfCreditFacilityMaximumBorrowingCapacity,CY2025Q4I,675000000,10-Q,2026-05-06
NYSE:TPVG,TPVG,0001580345,LineOfCreditFacilityMaximumBorrowingCapacity,CY2026Q1I,550000000,10-Q,2026-05-06
NYSE:TPVG,TPVG,0001580345,DebtInstrumentCarryingAmount,CY2021Q4I,470000000,10-K,2023-03-01
NYSE:TPVG,TPVG,0001580345,DebtInstrumentCarryingAmount,CY2022Q3I,516000000,10-Q,2022-11-02
NYSE:TPVG,TPVG,0001580345,DebtInstrumentCarryingAmount,CY2022Q4I,570000000,10-K,2024-03-06
NYSE:TPVG,TPVG,0001580345,DebtInstrumentCarryingAmount,CY2023Q1I,615000000,10-Q,2023-05-03
NYSE:TPVG,TPVG,0001580345,DebtInstrumentCarryingAmount,CY2023Q2I,635000000,10-Q,2023-08-02
NYSE:TPVG,TPVG,0001580345,DebtInstrumentCarryingAmount,CY2023Q3I,605000000,10-Q,2023-11-01
NYSE:TPVG,TPVG,0001580345,DebtInstrumentCarryingAmount,CY2023Q4I,610000000,10-K,2025-03-05
NYSE:TPVG,TPVG,0001580345,DebtInstrumentCarryingAmount,CY2024Q1I,434000000,10-Q,2024-05-01
NYSE:TPVG,TPVG,0001580345,DebtInstrumentCarryingAmount,CY2024Q2I,405000000,10-Q,2024-08-07
NYSE:TPVG,TPVG,0001580345,DebtInstrumentCarryingAmount,CY2024Q3I,405000000,10-Q,2024-11-06
NYSE:TPVG,TPVG,0001580345,DebtInstrumentCarryingAmount,CY2024Q4I,400000000,10-K,2026-03-04
NYSE:TPVG,TPVG,0001580345,DebtInstrumentCarryingAmount,CY2025Q1I,380000000,10-Q,2025-05-07
NYSE:TPVG,TPVG,0001580345,DebtInstrumentCarryingAmount,CY2025Q2I,425000000,10-Q,2025-08-06
NYSE:TPVG,TPVG,0001580345,DebtInstrumentCarryingAmount,CY2025Q3I,470000000,10-Q,2025-11-05
NYSE:TPVG,TPVG,0001580345,DebtInstrumentCarryingAmount,CY2025Q4I,470000000,10-Q,2026-05-06
NYSE:TPVG,TPVG,0001580345,DebtInstrumentCarryingAmount,CY2026Q1I,447000000,10-Q,2026-05-06
